"" "probe.id" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"1774246_at" "1774246_at" "YLR011W" 0.0420127847728112 0.0860573030922737 0.231131801780635 2.42680562688331
"1773101_at" "1773101_at" "YPL214C" 0.042044365456723 0.0860962667185413 0.205582050045636 2.42631961669963
"1774490_at" "1774490_at" "YDR265W" 0.0420870069771734 0.0861608865205228 0.232594658735961 2.42566397105684
"1773590_at" "1773590_at" "YDR071C" 0.0421896325982855 0.0863386339015102 -0.161834283318898 -2.42408877222241
"1777847_at" "1777847_at" "YKR045C" 0.0422367351746042 0.0864188432855411 0.191800064423056 2.42336709142397
"1778124_at" "1778124_at" "YHR017W" 0.0426087204264534 0.0871147047371905 0.165371449676825 2.4176961318799
"1773276_at" "1773276_at" "YBR198C" 0.0429090665499594 0.0876795585747861 -0.148358668758167 -2.41315368427434
"1775831_at" "1775831_at" "YKL041W" 0.0432307344308494 0.0882378531677853 -0.210128284895158 -2.40832422664412
"1774156_at" "1774156_at" "YMR029C" 0.0433511514744743 0.0884505943452306 0.168892674054396 2.40652563287129
"1777838_at" "1777838_at" "YBL047C" 0.0435250486925859 0.0887722531005186 0.228260895606907 2.40393711610783
"1770626_at" "1770626_at" "YGR092W" 0.0437042163510331 0.0890716293162804 0.210975820138049 2.40128103692967
"1779276_at" "1779276_at" "YML034W" 0.0437912061807411 0.0891985649847417 0.221073868643696 2.39999541046458
"1774850_at" "1774850_at" "YPL011C" 0.0438471724082057 0.089279280804336 -0.166313099510981 -2.39916964407102
"1773404_at" "1773404_at" "YPR056W" 0.0438563879826963 0.0892814098127618 -0.182263197507928 -2.39903377272029
"1772720_at" "1772720_at" "YOL023W" 0.0442488138267827 0.089968510041836 -0.217525131061247 -2.39327453315545
"1773105_at" "1773105_at" "YNR035C" 0.0443509766354595 0.0901203928360546 -0.188026399675994 -2.39178363924394
"1777554_at" "1777554_at" "YKL145W" 0.0443843033614065 0.0901713454421734 0.1633927568716 2.39129804056006
"1774554_at" "1774554_at" "YGL018C" 0.0445721835790545 0.0905193871309994 0.148317788293307 2.38856732291875
"1775548_at" "1775548_at" "YDR097C" 0.0445927727938444 0.0905443740414589 0.166822284281308 2.3882687774677
"1774145_at" "1774145_at" "YDR310C" 0.0447782245745707 0.0908196804288992 -0.148027623522692 -2.38558595264425
"1777825_at" "1777825_at" "YGR097W" 0.0448573747296085 0.0909464547393621 0.196861631613996 2.38444433922982
"1772995_at" "1772995_at" "YOR189W" 0.0453003218319277 0.0917083951425168 -0.227249051862962 -2.37809275363502
"1777474_at" "1777474_at" "YPR058W" 0.0453492025030306 0.0917903472778511 -0.193620370403237 -2.3773956702116
"1773219_at" "1773219_at" "YGL164C" 0.0453746785501666 0.0918249050363371 0.222826891826004 2.37703265811057
"1777342_at" "1777342_at" "YCR084C" 0.0454259073665148 0.0919115563231389 -0.195934742219278 -2.3763033115937
"1773635_at" "1773635_at" "YMR165C" 0.0455734006728502 0.092158793958717 0.265570871917184 2.37420805851343
"1773363_x_at" "1773363_x_at" "YLL066W-B" 0.0456205126153634 0.0922199337515152 0.369156963958643 2.3735402360911
"1778608_at" "1778608_at" "YMR204C" 0.0456353755818257 0.0922329173956337 0.24005648192193 2.37332969421319
"1779988_at" "1779988_at" "YAL009W" 0.0457821047740969 0.0924781591444235 -0.150605884022478 -2.37125489236919
"1778520_at" "1778520_at" "YML020W" 0.0458918853508431 0.092654504103726 0.185031779205389 2.36970692825929
"1772112_at" "1772112_at" "YGR028W" 0.0458935865584087 0.092654504103726 0.185666693176642 2.36968296966183
"1777413_s_at" "1777413_s_at" "YDR385W" 0.0463417485435817 0.0934335409289015 -0.172751014617266 -2.36340229296057
"1777085_at" "1777085_at" "YOL164W" 0.0464177888014508 0.0935547023279702 0.472552575297389 2.36234270712576
"1774181_at" "1774181_at" "YGR002C" 0.0467672624591315 0.0941895768804623 -0.157306320457845 -2.35749528976335
"1779627_at" "1779627_at" "YHR079C-A" 0.046834492386206 0.0943075977144757 0.320305431391893 2.35656694638642
"1774558_at" "1774558_at" "YPL031C" 0.0468629260182538 0.0943474678569414 0.19288290414663 2.3561747240034
"1774971_at" "1774971_at" "YGL133W" 0.0469845062543407 0.0945225854836956 0.191889273524832 2.35450030178998
"1775022_at" "1775022_at" "YNL050C" 0.0469996055416684 0.0945355585053105 -0.159596443906291 -2.35429265605821
"1778226_at" "1778226_at" "YKR020W" 0.0470609769868292 0.0946415819860267 0.20239790779141 2.35344936399736
"1777504_at" "1777504_at" "YJL034W" 0.0471020646799005 0.0947067824879397 -0.215787921792071 -2.35288540403712
"1779004_at" "1779004_at" "YCL004W" 0.0472293758371915 0.0948929250135739 0.170123232211219 2.35114109463446
"1772809_at" "1772809_at" "YIL030C" 0.0473076691370179 0.0950152928375907 -0.196633269903404 -2.35007073061933
"1779446_at" "1779446_at" "YIL102C" 0.0474547977684782 0.0951883315003543 0.1936638331203 2.34806410985663
"1778023_at" "1778023_at" "YDR176W" 0.047583552344939 0.0953885526581193 -0.196913273306619 -2.34631320486956
"1769648_at" "1769648_at" "YBR260C" 0.0476088674389277 0.0953885526581193 -0.225941407428594 -2.34596951029315
"1769716_at" "1769716_at" "YPR121W" 0.0476114860313077 0.0953885526581193 0.16118576109113 2.34593396901357
"1777030_at" "1777030_at" "YDR476C" 0.0476392025320266 0.0953885526581193 -0.255656973406211 -2.34555790251206
"1776315_at" "1776315_at" "YDR411C" 0.0477044151249839 0.0954787268289055 -0.214613361543465 -2.34467394275383
"1778141_at" "1778141_at" "YCL025C" 0.0477616789953439 0.0955583354194651 -0.809900493845412 -2.34389872828669
"1771981_at" "1771981_at" "YGL110C" 0.0479102511570681 0.0958380422193741 0.184412267100335 2.34189176352622
"1779550_at" "1779550_at" "YCL016C" 0.0479259636369451 0.0958519272738903 0.198638320273939 2.34167987930234
"1777341_at" "1777341_at" "YBL038W" 0.0480366992263153 0.096003117985584 0.180744206044711 2.34018857438946
"1772386_at" "1772386_at" "YAL015C" 0.0481299179862594 0.096119105218173 0.162089538747903 2.33893584589584
"1773848_at" "1773848_at" "YDR057W" 0.0482092691453852 0.0962599841441202 0.20005609098724 2.33787139564265
"1774713_at" "1774713_at" "YER012W" 0.0489373557990846 0.0974718282500186 0.148286988311099 2.32818579939168
"1771399_at" "1771399_at" "YPL019C" 0.0489664994597274 0.0974869568402078 -0.237374156822299 -2.32780112178979
"1771390_at" "1771390_at" "YLR274W" 0.0492709314166968 0.0980216163338181 0.172411935899182 2.32379648347691
"1769717_at" "1769717_at" "YPR031W" 0.0495998069672196 0.0985323923900701 0.222152298585856 2.31949807838249
"1775509_at" "1775509_at" "YOR267C" 0.0497032077432506 0.0987198571825232 0.173014029198702 2.31815252980205
"1778392_at" "1778392_at" "YBR153W" 0.0497272516528921 0.0987496649214618 -0.169591507976374 -2.31784004967167
"1774887_at" "1774887_at" "YOR327C" 0.0497372737657954 0.0987516220408088 0.186426504858947 2.31770984470582
"1777219_at" "1777219_at" "YNL134C" 0.049916423903664 0.0989993975352524 -0.336316841524273 -2.3153867915916
"1778123_at" "1778123_at" "YDR013W" 0.0499780130853238 0.0990855818208306 -0.193619178051975 -2.31459008890649
"1777641_at" "1777641_at" "YLR104W" 0.0501123756905742 0.0992979223112592 -0.196115856139407 -2.31285541433128
"1771148_at" "1771148_at" "YDR336W" 0.0502474619617718 0.0994754102025801 -0.180072728404774 -2.31111608636621
"1773671_at" "1773671_at" "YLR407W" 0.0503265956001387 0.099588662084147 0.204809224508153 2.31009936037306
"1771278_at" "1771278_at" "YOR171C" 0.0503320077498851 0.099588662084147 -0.275193100775078 -2.31002988240569
"1777758_at" "1777758_at" "YBR290W" 0.0504962010981899 0.0998592988782156 0.183113604143455 2.30792561365626
"1771651_at" "1771651_at" "YER100W" 0.0507358277632387 0.100246690580166 0.159860362827559 2.30486686718289
"1778380_at" "1778380_at" "YGR249W" 0.0507379617129297 0.100246690580166 0.413257802299273 2.30483969310517
"1770088_at" "1770088_at" "YIL166C" 0.0510474311152028 0.100803456311337 0.23154084685742 2.3009109181223
"1775453_at" "1775453_at" "YNL321W" 0.0510943833605646 0.100859722067242 0.154480999339316 2.30031693310861
"1778806_at" "1778806_at" "YGR014W" 0.0513537590034633 0.101353418528056 0.245652089492686 2.2970454234335
"1774402_at" "1774402_at" "YNR075C-A" 0.0513923617224847 0.101411290881783 -0.223000635499524 -2.29655994007307
"1772214_at" "1772214_at" "YGL015C" 0.0515301669654202 0.101664860913181 0.268602836349864 2.29482981558925
"1779332_at" "1779332_at" "YPR027C" 0.0517543741412468 0.102070348423668 0.25215433071984 2.29202479053259
"1776485_at" "1776485_at" "YHL048W" 0.0517747896382056 0.102092187146574 -0.304033573550487 -2.29176997885402
"1769865_at" "1769865_at" "YMR048W" 0.0518506523244276 0.102223331878287 0.164205142104139 2.29082399419406
"1775968_at" "1775968_at" "YNL064C" 0.0519962713838707 0.102491928874989 0.182243293118431 2.28901203911325
"1777418_at" "1777418_at" "YER029C" 0.0520097238952637 0.102499957209638 -0.173561097732444 -2.28884490393531
"1778696_at" "1778696_at" "YIR022W" 0.052191543708676 0.102802665762151 -0.17733625888936 -2.28659018713042
"1769335_at" "1769335_at" "YKL138C" 0.0522098982453933 0.102820286182314 -0.201185936856205 -2.28636301196693
"1774287_at" "1774287_at" "YDL142C" 0.0523845771224025 0.103126052023289 0.192210755290616 2.28420498628763
"1772533_at" "1772533_at" "YPL128C" 0.0524691942468348 0.103219927378105 -0.289679151669357 -2.28316218914859
"1776957_at" "1776957_at" "YLR162W" 0.052530682729588 0.103321688421335 -0.166204407994607 -2.28240547617319
"1779377_at" "1779377_at" "YER125W" 0.0527348428859596 0.10366727164198 0.217580305688745 2.27989929325104
"1776829_at" "1776829_at" "YCL026C-B" 0.0528497070010032 0.10385570906437 0.254961401628052 2.2784935265832
"1772457_at" "1772457_at" "YNL189W" 0.0529042239050265 0.103925464467757 -0.188016553473749 -2.27782738774367
"1777924_at" "1777924_at" "YOR072W-B" 0.0529558997058767 0.104008280371283 -0.254711472502604 -2.27719659664887
"1773353_at" "1773353_at" "YER165W" 0.0532550950727657 0.104539550737414 -0.193672727583136 -2.2735564441801
"1776502_at" "1776502_at" "YER104W" 0.0533132265160527 0.104597296116234 0.229653786676582 2.27285155856008
"1775815_at" "1775815_at" "YML071C" 0.0535200248274583 0.104953747121559 -0.174489303845125 -2.27035018336872
"1770243_at" "1770243_at" "YLR052W" 0.0538935144223888 0.105557783481359 -0.162620243336935 -2.26585689647752
"1773771_at" "1773771_at" "YHL029C" 0.0544402549213717 0.106465327391949 0.223520740224278 2.25933500463488
"1777797_at" "1777797_at" "YFR034C" 0.054440725610012 0.106465327391949 -0.200036239095236 -2.25932941812458
"1777292_at" "1777292_at" "YGR136W" 0.0546901344226028 0.106886604075124 -0.145907430096271 -2.25637598554857
"1775368_at" "1775368_at" "YGL223C" 0.0548188669870281 0.10705663106217 -0.232701411642747 -2.25485681724492
"1779302_at" "1779302_at" "YIR001C" 0.0548200526136167 0.10705663106217 -0.214095848759626 -2.25484284223728
"1773209_at" "1773209_at" "YNL261W" 0.0548214593177073 0.10705663106217 -0.14590805279717 -2.25482626177474
"1772207_at" "1772207_at" "YBL037W" 0.0549220754340334 0.107214798203486 0.142580998663919 2.25364142352961
"1771395_at" "1771395_at" "YBR151W" 0.0554273808181255 0.108066086990272 -0.157656103346379 -2.24772354484981
"1777802_at" "1777802_at" "YHR210C" 0.0555176338716983 0.108222744015326 0.146480864400349 2.24667220564905
"1769832_at" "1769832_at" "YNR062C" 0.0555809166393852 0.108326780280935 -0.180910361130257 -2.24593605227635
"1778713_at" "1778713_at" "YDR041W" 0.0557271658020305 0.108573091083008 -0.151318695307889 -2.24423795852169
"1778601_at" "1778601_at" "YIL098C" 0.0558256744694377 0.108745627558291 -0.188047312915662 -2.24309667674225
"1770625_x_at" "1770625_x_at" "YNR072W" 0.0560337839430938 0.109092676096585 -0.19856305485488 -2.24069218068062
"1780226_at" "1780226_at" "YML029W" 0.0566014103001579 0.110119318454713 0.168701822599832 2.23417872874992
"1774860_at" "1774860_at" "YPR183W" 0.0566535831539987 0.110181590444367 -0.160780853490219 -2.23358331517445
"1775031_at" "1775031_at" "YIL109C" 0.0568425993727598 0.110509860513346 -0.179150372801739 -2.23143075784662
"1776687_at" "1776687_at" "YFL021W" 0.0568694671570184 0.110542429223034 0.196640489245249 2.23112535969702
"1770879_at" "1770879_at" "YDR381C-A" 0.0569106455233007 0.110583131984109 -0.16305291184315 -2.23065757573274
"1778556_at" "1778556_at" "YML003W" 0.0569335684693386 0.11060800644141 0.258741528496926 2.23039731813279
"1778306_at" "1778306_at" "YKL054C" 0.0574319093611278 0.111437483220597 -0.20764964399912 -2.22476496494366
"1776523_at" "1776523_at" "YLL018C" 0.0575332348378951 0.111614271313424 -0.168925702473334 -2.22362570726873
"1774220_at" "1774220_at" "YHL034C" 0.0578631221055224 0.112194499355775 0.140705825777664 2.21993036720025
"1777633_at" "1777633_at" "YGR048W" 0.0581577636587839 0.112665846705051 0.18998084209646 2.21664749404898
"1776390_at" "1776390_at" "YBL022C" 0.058290441069404 0.11286285258796 0.16032330652117 2.21517460254559
"1776623_at" "1776623_at" "YER075C" 0.0583922834375157 0.113040013003573 -0.158906231985275 -2.21404627651361
"1779656_at" "1779656_at" "YCR028C" 0.0584264433273927 0.113086109224539 -0.206784427278228 -2.21366825178818
"1773290_at" "1773290_at" "YLR014C" 0.0585509074790301 0.113286883309285 -0.256841606413664 -2.21229274370973
"1779310_at" "1779310_at" "YDR164C" 0.0585950687983105 0.113352259130455 -0.175466401830245 -2.2118053950764
"1775246_at" "1775246_at" "YMR155W" 0.0590454985047851 0.114142792793259 0.163949544929197 2.20685533027313
"1773979_at" "1773979_at" "YDL007W" 0.0591511379298019 0.114321922060148 -0.146910697248226 -2.20569981480665
"1777892_at" "1777892_at" "YMR176W" 0.0592093118063676 0.114378532688702 0.146970382058965 2.20506436543308
"1778514_at" "1778514_at" "YIR015W" 0.059426348755438 0.114716682423499 0.192138090778812 2.20269906354077
"1770867_at" "1770867_at" "YDL237W" 0.059670517737115 0.115147345546741 -0.16143205380045 -2.20004829166156
"1778852_at" "1778852_at" "YPL027W" 0.0599397821452422 0.115564561133307 0.461426498146447 2.19713751699127
"1771469_at" "1771469_at" "YDR292C" 0.0602172179349156 0.115956609267446 -0.24272190237705 -2.19415193475794
"1779784_at" "1779784_at" "YJL133C-A" 0.06031320506017 0.116100529310822 0.168341534065631 2.19312215730394
"1773561_at" "1773561_at" "YGL224C" 0.06034072479376 0.116133046943679 -0.187585355235044 -2.19282721721689
"1779639_at" "1779639_at" "YOL062C" 0.0603893497488718 0.116206165531902 -0.176213337073588 -2.19230640959966
"1771629_at" "1771629_at" "YOR213C" 0.0605903870620182 0.11651095368885 -0.231047932762454 -2.19015755854985
"1773842_at" "1773842_at" "YMR016C" 0.0607329158734237 0.116764480060657 0.166478592585903 2.18863836850491
"1773409_at" "1773409_at" "YPL077C" 0.060816036430481 0.11690371963277 -0.304870743629374 -2.18775403012988
"1778434_at" "1778434_at" "YLR119W" 0.0608760994510592 0.11692285241338 -0.169153857811751 -2.18711575076775
"1773650_at" "1773650_at" "YOL038W" 0.0609266391586319 0.116992850593135 0.140021600155298 2.18657915697989
"1775556_at" "1775556_at" "YBR182C-A" 0.061134394005135 0.117350545878819 -0.151819306516937 -2.18437798734199
"1769850_at" "1769850_at" "YPL127C" 0.0611517969510445 0.11736333633316 0.184353934519634 2.18419393884829
"1772321_at" "1772321_at" "YOL018C" 0.0612801268861787 0.117547696438856 0.200216391679659 2.18283835758444
"1770672_at" "1770672_at" "YER123W" 0.0614685479834068 0.117847068835556 -0.294942235522035 -2.18085310151255
"1772949_at" "1772949_at" "YIL046W-A" 0.0615674715412161 0.117995322518837 -0.23831183513107 -2.17981322571976
"1778245_at" "1778245_at" "YOR274W" 0.0620967148319112 0.118822080140628 -0.154237981276321 -2.17427779667614
"1778283_at" "1778283_at" "YFL034W" 0.0622437776919267 0.11899930066784 0.154585079243219 2.17274793031413
"1771799_at" "1771799_at" "YDR159W" 0.0622831705000741 0.119053784716601 -0.171325451469698 -2.17233874157472
"1771313_at" "1771313_at" "YML075C" 0.0623547504888707 0.119128096738178 0.138072219725008 2.17159586639486
"1773022_at" "1773022_at" "YLR418C" 0.0625973987309418 0.119444860107108 -0.166229915343777 -2.16908386061951
"1769649_at" "1769649_at" "YML017W" 0.0627195679710189 0.119615957903542 0.181338527159319 2.16782274982195
"1776597_at" "1776597_at" "YCR008W" 0.0629899548634281 0.120068764477157 -0.200780604056857 -2.16504025096551
"1774468_at" "1774468_at" "YDR283C" 0.063214380614464 0.120454533802068 0.216735520320883 2.16273967860288
"1776162_at" "1776162_at" "YPR011C" 0.0633105460879369 0.120532691228044 0.186980991900113 2.16175636186843
"1777174_at" "1777174_at" "YDL190C" 0.0636212159123129 0.121039806317854 -0.139030433081758 -2.15858973481533
"1780059_at" "1780059_at" "YMR108W" 0.063655623244281 0.121070053895822 0.181976920138766 2.15823996404934
"1778308_at" "1778308_at" "YDL116W" 0.0640791588390438 0.121714550739321 -0.153863976112731 -2.15394970152937
"1769435_at" "1769435_at" "YJL201W" 0.0640872552117545 0.121714550739321 -0.157601231672185 -2.15386796117196
"1770089_at" "1770089_at" "YFR038W" 0.0642934832535994 0.12200020576408 -0.149073972576908 -2.15178932774307
"1770604_at" "1770604_at" "YBR112C" 0.064478737459398 0.122288032446425 -0.152648216071457 -2.14992769839722
"1770888_at" "1770888_at" "YKL039W" 0.0645282825714757 0.122360762092849 -0.148443990754758 -2.14943071141533
"1774685_at" "1774685_at" "YER045C" 0.0646929600821672 0.122609203568839 0.22751270772834 2.14778153248166
"1779017_at" "1779017_at" "YMR313C" 0.0652993329806954 0.123629783578143 -0.203555964647594 -2.14174444154812
"1773649_at" "1773649_at" "YBR021W" 0.0653919946698353 0.123762334214056 -0.188169110817018 -2.14082676752473
"1779741_at" "1779741_at" "YKR061W" 0.0655340948305204 0.12398832900068 -0.408555040846237 -2.13942196737893
"1770964_at" "1770964_at" "YPR068C" 0.0658904371502152 0.124533154129635 -0.175163606264694 -2.13591233371668
"1778100_at" "1778100_at" "YJL051W" 0.0662847793526015 0.125170220972046 -0.187323135701027 -2.13205017044129
"1779775_at" "1779775_at" "YBR196C" 0.0663501908066807 0.125250455196995 -0.178316322655569 -2.13141172394963
"1769892_at" "1769892_at" "YJR135C" 0.0664225959583134 0.125300557333411 0.152995123011739 2.13070573813059
"1774894_at" "1774894_at" "YPR085C" 0.0666483135213165 0.125661278495677 0.178374337906412 2.12850973459824
"1771392_at" "1771392_at" "YLR214W" 0.0668110681490346 0.12590297512203 -0.701385309523619 -2.12693083559008
"1779594_at" "1779594_at" "YPL120W" 0.0670763206804466 0.126293940798746 0.161626195841622 2.124365689862
"1778765_at" "1778765_at" "YOR112W" 0.0673850929547145 0.126787929719201 -0.138651330883388 -2.12139222744415
"1776496_at" "1776496_at" "YML111W" 0.0675229442344952 0.126990195474001 -0.160545456505947 -2.1200690521621
"1775692_at" "1775692_at" "YDL019C" 0.0675287932141835 0.126990195474001 0.149452905840332 2.12001296910275
"1779881_at" "1779881_at" "YLR318W" 0.0678442787250179 0.127490293312389 0.252153117442153 2.11699498763843
"1779094_at" "1779094_at" "YGL025C" 0.0678517154012495 0.127490293312389 0.229013745962416 2.11692401391734
"1776967_at" "1776967_at" "YDR503C" 0.0682433295251976 0.128135250228605 0.157261872383803 2.11319731548207
"1773227_at" "1773227_at" "YDR437W" 0.0686656074987965 0.12877600115786 0.440301738055996 2.10920229511202
"1780046_at" "1780046_at" "YBR158W" 0.0688943570937466 0.129138513605568 -0.182836832778932 -2.10704824712476
"1779196_at" "1779196_at" "YDR394W" 0.0690783328488 0.129372411546133 0.143739551624299 2.10532090923162
"1774643_at" "1774643_at" "YAL020C" 0.0694409567316761 0.130006985637101 -0.175486530064898 -2.10192944433677
"1770854_at" "1770854_at" "YAL001C" 0.069732519814107 0.130508130934845 0.160185905837699 2.09921516881307
"1778200_at" "1778200_at" "YER187W" 0.0697546816114923 0.130527253536025 -0.205299000139017 -2.09900931174048
"1769514_at" "1769514_at" "YJL165C" 0.0699803296719033 0.130882259567784 -0.231904646371877 -2.09691695292754
"1773953_at" "1773953_at" "YGR193C" 0.0700189362084487 0.130913009077567 0.147821882276071 2.0965596309181
"1779055_at" "1779055_at" "YDR190C" 0.0702350451815279 0.13122389703261 -0.150482799297036 -2.09456300180193
"1771649_at" "1771649_at" "YGL242C" 0.0704272497458873 0.131493077946874 -0.135298174758998 -2.09279228315644
"1771422_at" "1771422_at" "YDL047W" 0.0706016624343341 0.131733245170997 -0.159991908829589 -2.09118957300723
"1771312_at" "1771312_at" "YLR131C" 0.0715118298206757 0.133176768282267 -0.159384717872941 -2.08288836390204
"1780112_at" "1780112_at" "YPL161C" 0.0723150786301865 0.134512200726924 -0.167409309429611 -2.07564786641906
"1777784_at" "1777784_at" "YJR107W" 0.0724199838840129 0.134684408421459 0.138804311287154 2.07470806936872
"1772156_s_at" "1772156_s_at" "YGR118W" 0.0726847524421058 0.135038928032528 -0.138453082040604 -2.07234204568266
"1770690_at" "1770690_at" "YDL033C" 0.0727901774888589 0.135165855496729 -0.206509672642805 -2.07140229437514
"1780151_at" "1780151_at" "YGL161C" 0.0729703565193436 0.135461494428974 -0.17291432718589 -2.06979927081921
"1777772_at" "1777772_at" "YPR024W" 0.0729741780475265 0.135461494428974 -0.172615719815699 -2.06976531326781
"1778936_at" "1778936_at" "YGL244W" 0.0735565534384271 0.136287896909992 -0.139558073472402 -2.0646106372926
"1774663_at" "1774663_at" "YDL160C" 0.0737311260481897 0.136588192143519 -0.227597995613804 -2.06307324830043
"1770668_at" "1770668_at" "YJR079W" 0.0741464681951519 0.137194819579516 -0.17906511162822 -2.059429760766
"1775889_at" "1775889_at" "YBR289W" 0.0745722542756997 0.13772614411439 0.135217124590276 2.05571530514989
"1779597_at" "1779597_at" "YKL184W" 0.0751189627425123 0.138564912934094 0.177981461254157 2.05097621747996
"1772928_at" "1772928_at" "YLR098C" 0.0752183073223196 0.13868494388701 0.156491927422047 2.05011867691546
"1771619_at" "1771619_at" "YGL047W" 0.0752715894172463 0.138747960121296 0.207700981784963 2.0496592023759
"1774290_at" "1774290_at" "YBR218C" 0.0753576006334774 0.138848062674531 0.161190760532659 2.04891816010151
"1780018_at" "1780018_at" "YLR126C" 0.0754553582540557 0.13894176475083 -0.183080151264598 -2.04807691688426
"1770460_at" "1770460_at" "YPL097W" 0.0755209187712383 0.139008354443674 -0.144402568073672 -2.04751333836578
"1779583_at" "1779583_at" "YIL060W" 0.0755557734000737 0.139049089207815 0.370930244026153 2.04721391158577
"1779763_at" "1779763_at" "YJR141W" 0.0755721223440042 0.139055759046182 -0.17712066608136 -2.04707350863792
"1773611_at" "1773611_at" "YPL184C" 0.0759288710499628 0.139641653119151 0.137460608774945 2.04401714806267
"1777299_at" "1777299_at" "YGL075C" 0.0760234711628215 0.139792107162597 0.217252735977236 2.04320903443092
"1773445_at" "1773445_at" "YGR263C" 0.0762303872535407 0.140051662388203 -0.180209947046051 -2.04144488516863
"1777269_at" "1777269_at" "YJR050W" 0.0762415208224213 0.140051662388203 0.150356490086756 2.0413500937786
"1769422_at" "1769422_at" "YAL013W" 0.076483162569301 0.140448328105751 -0.16435754020285 -2.03929607164096
"1769321_at" "1769321_at" "YNR074C" 0.0768594730648596 0.141041174820577 -0.202691981233937 -2.03610989534421
"1774661_at" "1774661_at" "YHR161C" 0.0772700562865844 0.141726615491741 0.234071790262898 2.03265083802584
"1770988_at" "1770988_at" "YMR161W" 0.0776274541874638 0.142285128272366 -0.21228285303548 -2.02965440386528
"1776595_at" "1776595_at" "YMR234W" 0.0781241100049525 0.143021332466027 -0.151028400741365 -2.02551266459552
"1770936_at" "1770936_at" "YDR363W-A" 0.0785918128002851 0.14381301578726 -0.157166354913008 -2.02163574523329
"1775598_at" "1775598_at" "YLL007C" 0.0787505231379968 0.144006980731598 0.186196937973015 2.0203252525973
"1775667_at" "1775667_at" "YJL093C" 0.0787688533069602 0.144016401027014 0.211892069122216 2.02017406352257
"1770995_at" "1770995_at" "YBR077C" 0.0788120326557289 0.144071243369322 -0.14338799020008 -2.01981805118916
"1773003_at" "1773003_at" "YLL013C" 0.0795577903702329 0.145215889955889 0.431184743859893 2.01369906106087
"1770079_at" "1770079_at" "YNR061C" 0.0799867519063645 0.145852698954238 -0.179076827315815 -2.01020462532567
"1779968_at" "1779968_at" "YMR253C" 0.0804415467120147 0.1465597236527 0.326581545266753 2.0065195829269
"1779696_at" "1779696_at" "YLR114C" 0.0805506385248207 0.146734018636313 -0.255727511563114 -2.00563866098019
"1776004_at" "1776004_at" "YPR019W" 0.0810494825318874 0.147593525263867 0.166181881009459 2.00162517935713
"1777611_at" "1777611_at" "YGL002W" 0.0810875800816342 0.147613705669182 -0.182773639333518 -2.00131964984058
"1773134_at" "1773134_at" "YMR089C" 0.0812901025805529 0.147933095920114 -0.156435800073305 -1.99969782372032
"1772496_at" "1772496_at" "YPR128C" 0.0813082975814652 0.147941571090618 0.148689060014399 1.99955230792349
"1774367_at" "1774367_at" "YJL039C" 0.0820192901701185 0.149135907317646 -0.174208930847718 -1.99389070184681
"1775648_at" "1775648_at" "YDL045C" 0.0821373109764531 0.149300820750279 0.133349638578915 1.99295551787849
"1770049_at" "1770049_at" "YOR157C" 0.0821798574171407 0.149347706171551 0.138516676368531 1.99261870416168
"1776132_at" "1776132_at" "YPR188C" 0.0825558808673666 0.149862236896775 0.131182106034514 1.98964929150994
"1775012_at" "1775012_at" "YGL216W" 0.0826357763107879 0.149957449937611 -0.153715641286984 -1.98902005635375
"1774650_at" "1774650_at" "YOR354C" 0.082794395663792 0.150170482292767 -0.214595695507282 -1.98777255880783
"1770821_at" "1770821_at" "YKR087C" 0.0835137564016682 0.15126125772739 0.133517349823493 1.98214390498813
"1770542_at" "1770542_at" "YJL158C" 0.0835150239543455 0.15126125772739 -0.172544340040269 -1.98213402851992
"1778659_at" "1778659_at" "YML110C" 0.0835931825977165 0.151368069499229 -0.123510400186364 -1.98152531537993
"1777677_at" "1777677_at" "YIL063C" 0.0837113759975459 0.151494618987979 -0.128134371498624 -1.98060585103584
"1774988_at" "1774988_at" "YDR402C" 0.0837419014273176 0.151511837549293 0.234560211105926 1.98036858825578
"1769526_at" "1769526_at" "YDR205W" 0.0838504412721475 0.151683102503233 -0.148674476910264 -1.97952562645927
"1778035_at" "1778035_at" "YLR304C" 0.0838782247435195 0.151694491076564 0.185542205908831 1.97931001931451
"1771691_at" "1771691_at" "YHL048C-A" 0.0840960682961477 0.152001626586223 -0.251279951383517 -1.97762188836368
"1769707_at" "1769707_at" "YNL118C" 0.084585893186728 0.15278765865661 0.126232166291336 1.97384150819459
"1772057_s_at" "1772057_s_at" "YDL248W" 0.0846978378922909 0.152887012303759 0.145763140130997 1.9729805142599
"1771184_at" "1771184_at" "YDR200C" 0.0848773983701861 0.153185831443335 0.131108906353132 1.97160176813113
"1779163_at" "1779163_at" "YML112W" 0.0849407737700349 0.153274896921886 -0.148400505731624 -1.97111581705677
"1779720_at" "1779720_at" "YOR119C" 0.0852212787148284 0.153685668848218 0.125546528022082 1.96896915952378
"1769766_at" "1769766_at" "YBR296C" 0.0852246662902821 0.153685668848218 1.0203744529094 1.96894327676667
"1776679_at" "1776679_at" "YHL047C" 0.0854789538475213 0.154042547434979 -0.16783110963118 -1.9670032288643
"1776807_at" "1776807_at" "YOL004W" 0.0856997147285789 0.154321939342939 0.156479558551187 1.96532348808987
"1770122_at" "1770122_at" "YOR279C" 0.0859332709292501 0.154657243859494 0.167252552764396 1.96355093743087
