"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"5365" "YFL002W-A" 0.265030520496699 0.324626411737391 -0.234119111483623 -1.16400115188113
"5366" "YGR179C" 0.114612762124003 0.153962359304975 -0.181295490601648 -1.68937626086836
"5367" "YDR066C" 0.191664647605244 0.244154510035846 0.2557317552624 1.3761755534107
"5368" "YKL220C" 0.162034952160555 0.210604583553309 -0.42729305459767 -1.48116030340857
"5369" "YDR197W" 0.106178607902977 0.143635329384053 0.181306743405218 1.73408481777267
"5370" "YGL175C" 0.206413081474325 0.260033579627389 -0.233028245506442 -1.32884174342002
"5371" "YKL048C" 0.111239722617821 0.149954721896926 0.183236081825012 1.7068968642202
"5372" "YLR373C" 0.0793438409397455 0.110345962463396 0.139953360625876 1.90109534801494
"5373" "YJL043W" 0.907024022623218 0.925557815629558 0.049983850625234 0.119055612119485
"5374" "YCR041W" 0.945225852780836 0.956779750718277 -0.028222467010422 -0.0700219399354997
"5375" "YDR422C" 0.0822386021025937 0.114080775011698 0.144324527367836 1.88081682001443
"5376" "YLL002W" 0.126812205652632 0.168618993776325 -0.183925598613422 -1.62956501102093
"5377" "YNL024C-A" 0.189451814887471 0.241880127438298 -0.263929492779367 -1.38353257358714
"5378" "YOR181W" 0.0886789996929737 0.122185765794321 -0.17797360864698 -1.83791926037585
"5379" "YKL169C" 0.576675969418899 0.638020326727285 0.218779468825099 0.572391184352886
"5380" "YLR444C" 0.958528860100353 0.967699969564276 0.0201629948482577 0.0529958075816438
"5381" "YNL216W" 0.0749450301965923 0.104740522868213 -0.127034448824638 -1.93323382734256
"5382" "YJR100C" 0.0951275520145353 0.129921596091668 0.155837534764706 1.79768750942601
"5383" "YPL219W" 0.136984046813023 0.180821152996528 0.191146837829605 1.58340564222351
"5384" "YBR105C" 0.114397824804542 0.153768352141219 0.188621237199167 1.6904790997626
"5385" "YPR130C" 0.757947512818521 0.801437308688987 0.120634610207311 0.314647216012366
"5386" "YOL066C" 0.0907531715123434 0.124649852620985 0.162200491778535 1.82470033273992
"5387" "YLR088W" 0.0864635483325246 0.119460302680333 -0.148359895577995 -1.85234922397092
"5388" "YER180C-A" 0.469789365899836 0.535690643374778 -0.233142006555267 -0.744212007004003
"5389" "YMR263W" 0.145775345850157 0.191383165272271 0.213328200897297 1.54583195257329
"5390" "YAR075W" 0.857864798030543 0.885422156069212 0.0768138515017641 0.182628038493131
"5391" "YPL087W" 0.0902072472663714 0.124004162978904 0.196664796422194 1.82815304827997
"5392" "YKR083C" 0.222988444038161 0.278023708957051 -0.283255509548422 -1.27881031974529
"5393" "YLR144C" 0.0981660170522804 0.133764233192255 0.163486467494128 1.77957051793208
"5394" "YHR130C" 0.840301494248452 0.869818413824901 -0.0869396766540167 -0.205519770197658
"5395" "YKL126W" 0.074502915254039 0.104167145029263 -0.156164123840569 -1.93655827684408
"5396" "YDL102W" 0.0882829665411099 0.121691354216591 0.167266901743158 1.84047476645581
"5397" "YBR111W-A" 0.574807925674582 0.636276387438768 -0.200363384421263 -0.575233253764177
"5398" "YGR284C" 0.0743808174983558 0.104018663547294 0.151233116554843 1.93747954931824
"5399" "YGL032C" 0.227014911254109 0.282505525855884 -0.247975369182681 -1.26710899688896
"5400" "YJL118W" 0.261455824081972 0.320864044669177 -0.244191764194699 -1.1731860384712
"5401" "YHR199C-A" 0.950838754386022 0.961962521502975 0.0238414036680471 0.0628357948552358
"5402" "YPL056C" 0.429849032643841 0.496131328785464 0.250705313939357 0.814425451922667
"5403" "YNR011C" 0.0948057204116219 0.129536136786305 0.170240702302901 1.79963659766683
"5404" "YDR112W" 0.939548113649597 0.952211271804131 -0.029250366296405 -0.077295055754267
"5405" "YDR347W" 0.0912897994667829 0.125255425358996 -0.139279524643585 -1.82132452773175
"5406" "YOR105W" 0.994599753398625 0.99556949440084 0.0028529130356418 0.00689753966608631
"5407" "YGL201C" 0.0781048078267252 0.108761526777871 -0.153698429600539 -1.90998076871589
"5408" "YGL199C" 0.84977817080011 0.878515928156498 0.0759051897784758 0.193154492142964
"5409" "YIL141W" 0.649497380375866 0.706050492259707 -0.156801310575528 -0.465016254649672
"5410" "YIL059C" 0.788646697315787 0.82536021338024 -0.116982999432855 -0.273572620573522
"5411" "YCR075W-A" 0.271124679139566 0.331160875827305 0.231327977049043 1.14855995219509
"5412" "YML071C" 0.0919823267632933 0.126152700562991 0.142212815422842 1.8169942004924
"5413" "YLR041W" 0.632122495701881 0.690259617239477 -0.186513701712223 -0.490078776238747
"5414" "YDR522C" 0.369344069629512 0.43504661568532 0.259750266660146 0.929443883409682
"5415" "YNL323W" 0.0871192339618611 0.120239246535548 -0.133966412178942 -1.84804418014901
"5416" "YBR258C" 0.255034497958874 0.313674691792998 -0.213886793822788 -1.18993165554749
"5417" "YPL139C" 0.103695915934651 0.140538363796248 0.188424825021502 1.74784305412252
"5418" "YML032C" 0.0873427966696882 0.120496958206052 0.13710214865213 1.84658299988433
"5419" "YKL055C" 0.3654007110913 0.43086724080016 -0.213386848340071 -0.937373097278265
"5420" "YMR127C" 0.149003346739921 0.195151130004517 0.178945521800781 1.53252141657128
"5421" "YOL129W" 0.0891844858313623 0.122778810250163 0.139853444664135 1.83467234470321
"5422" "YIL056W" 0.109117886331656 0.147337298737192 -0.205483162473078 -1.71815952523372
"5423" "YBL096C" 0.654694014278768 0.710872737163768 -0.145870462703503 -0.457580724151128
"5424" "YNL278W" 0.112308182687792 0.151270358481271 -0.160219907117194 -1.70129697298371
"5425" "YFR036W-A" 0.797662726925163 0.833592827243001 -0.120129402804229 -0.261605875590562
"5426" "YCR025C" 0.959005648589267 0.967882590723694 0.0207682519178241 0.0523859180883056
"5427" "YDL206W" 0.117441217918369 0.157503166794171 0.197701861671766 1.67503005792834
"5428" "YBL091C-A" 0.251682719801014 0.309960156803131 0.230332547762523 1.1988027204576
"5429" "YER152W-A" 0.490851943259843 0.556429286571806 -0.253991189492336 -0.708675809196536
"5430" "YER064C" 0.16851323065487 0.218083789306461 0.2998958832567 1.45691434261188
"5431" "YDR249C" 0.205166157954471 0.258612139756869 -0.22865929729113 -1.3327350772531
"5432" "YJR122W" 0.096459105944466 0.131657723990965 -0.154376312782399 -1.78968540479943
"5433" "YJL006C" 0.165013651701873 0.214062920768125 0.218732183314024 1.46991279784673
"5434" "YFR038W" 0.0879718386558181 0.121313610557834 -0.172582447293821 -1.84248964107471
"5435" "YGL019W" 0.0872786408490783 0.120433846959433 0.130665470855348 1.84700197018823
"5436" "snR11" 0.558109861044702 0.620311707603541 0.211518912037805 0.600859673716807
"5437" "YNL057W" 0.998397906735995 0.998550543627409 -0.000733513388642295 -0.00204627986254052
"5438" "YMR005W" 0.0867774008064004 0.119818015212214 -0.132730020039638 -1.85028490340945
"5439" "YMR098C" 0.0892600328916952 0.12285696090416 -0.136965544195544 -1.83418850069263
"5440" "YLR033W" 0.0928724891889132 0.127186900622539 -0.136310042561128 -1.81147078933118
"5441" "YER087C-A" 0.677307627906715 0.730456066891812 0.143955732100607 0.425527387465895
"5442" "YIL002C" 0.0893954160848903 0.122991548270737 0.137142240609255 1.83332235369635
"5443" "YKL115C" 0.7074255946921 0.758063593853517 -0.143244597901856 -0.383539673570914
"5444" "YBR245C" 0.0835914877139534 0.115810146680365 -0.159485071016967 -1.87156015633923
"5445" "YNL105W" 0.89005338347065 0.910940118063985 0.0649209394154569 0.140929653676936
"5446" "YHL038C" 0.100487074840573 0.136569255853012 -0.145149918701244 -1.76606483638841
"5447" "YPL023C" 0.0848205352957977 0.117314152622645 -0.140887382868177 -1.86326740239586
"5448" "YLR443W" 0.125742507843428 0.167384251533366 -0.206979511864755 -1.63460389946114
"5449" "YHR173C" 0.638727860866913 0.69631022592757 0.155058829732314 0.480513337085009
"5450" "YOR066W" 0.12209017582161 0.162969583804321 -0.177207700091463 -1.65209428512387
"5451" "YDL028C" 0.103734342325248 0.140561323009894 0.145534180620685 1.74762789472461
"5452" "YBR088C" 0.131637637880425 0.174467874192411 -0.169996583129161 -1.60728302050763
"5453" "YPL189W" 0.286057920468633 0.347454681712922 -0.218885203713868 -1.11181213895928
"5454" "YLR322W" 0.7818837421388 0.820612690004655 0.10611384089452 0.28257640559921
"5455" "YJL094C" 0.0923495981096896 0.126603325824306 0.17310030941128 1.81470952261548
"5456" "YPL157W" 0.138891904452644 0.183007218314038 0.173803494141492 1.57507925206967
"5457" "YIL029C" 0.466889534370995 0.532587852459468 0.218102167625355 0.749180418138267
"5458" "YJL202C" 0.544151800078826 0.60727415150387 -0.242990868088943 -0.622602009729361
"5459" "YKL084W" 0.221329987779775 0.27626743427307 -0.193941781849554 -1.28367905342473
"5460" "YMR198W" 0.134167823093073 0.177461766816596 -0.162078285695602 -1.59588075558435
"5461" "YOR307C" 0.112536000782561 0.151483645497843 -0.162279078357519 -1.70010902611253
"5462" "YIL142C-A" 0.23716011249296 0.293678110151229 -0.197673737818873 -1.23834087920579
"5463" "YKR053C" 0.196233962443275 0.248984209135746 -0.198654362994235 -1.36120182130366
"5464" "YDR008C" 0.492247972778238 0.557625322582724 -0.195669923159695 -0.706353381756063
"5465" "YDR356W" 0.0928373813460825 0.127186900622539 0.138718991525994 1.811687731539
"5466" "YPL069C" 0.191987574762354 0.244449730263784 0.22043585894931 1.37510775733381
"5467" "YBR125C" 0.110928523437902 0.149566034693066 -0.161942717075838 -1.70853679123872
"5468" "YDR103W" 0.105956013246408 0.143363854944778 -0.154956393219469 -1.73530667099702
"5469" "YAR033W" 0.314274075901735 0.378354987955309 -0.221589598346398 -1.04614145277632
"5470" "YKL025C" 0.101559926476564 0.137929217149612 -0.160725367484037 -1.75991573032231
"5471" "YLR462W" 0.431284672048238 0.497360053992173 0.188027948080986 0.811831105963018
"5472" "YHR115C" 0.101369922724647 0.137699757986844 -0.151983848589979 -1.76100052687604
"5473" "YGL052W" 0.966501229176561 0.974064971173285 -0.0171851375810383 -0.0428004561203477
"5474" "YNL241C" 0.0815339234623374 0.113151236166867 -0.132920300873952 -1.88569302763705
"5475" "YDR427W" 0.0842387933563365 0.116608164650265 0.118320561049565 1.86717897270126
"5476" "YJR153W" 0.282152159196507 0.343348107415095 0.208509081730531 1.12128015074381
"5477" "YBR112C" 0.0848522759771377 0.117333246553041 -0.1214086517934 -1.86305467871128
"5478" "YDL127W" 0.18431217524208 0.236379190439852 -0.202401162896248 -1.40089733689129
"5479" "YER092W" 0.13708156429149 0.180876884549199 -0.170170355503123 -1.58297763818053
"5480" "YML009C-A" 0.301686800769295 0.364610207026182 -0.20579555804868 -1.07487113729929
"5481" "YBR093C" 0.909095002116994 0.927206563802971 -0.0528646653631875 -0.116390665569137
"5482" "YOR025W" 0.117784377945817 0.157931010559856 -0.160647670118615 -1.67331017243782
"5483" "YDR493W" 0.193057190853463 0.245620408899914 -0.173281902169586 -1.37158144243341
"5484" "YOR371C" 0.112751950363124 0.151743110322065 0.158367256726454 1.69898491849422
"5485" "YDR129C" 0.0840343097949258 0.116374355351059 -0.112130972863504 -1.86855969186745
"5486" "YDR137W" 0.107581157208212 0.145472494926855 0.139865853944117 1.72643772639355
"5487" "YKL138C" 0.145034781128766 0.190449124476994 0.172953494908821 1.54892109176976
"5488" "YFR050C" 0.086862940073433 0.119910815353534 0.121723112816514 1.84972344712553
"5489" "YOL112W" 0.10947428528805 0.147727057416341 0.152406396232207 1.71625434990623
"5490" "YPL041C" 0.333363319595653 0.397895062359927 -0.191768101940726 -1.00413972026158
"5491" "YML066C" 0.350398597915495 0.415649615151979 -0.275252997620203 -0.968098212561681
"5492" "YOL047C" 0.622980566240348 0.681528238184675 0.155807710948723 0.503396336553729
"5493" "YGL239C" 0.991487845019109 0.993408368192351 0.00366799177362942 0.0108724053715339
"5494" "YKL136W" 0.482835168025109 0.548196402155547 0.207285603239091 0.722090086819961
"5495" "YJR013W" 0.120162117725644 0.160658200319061 -0.141356140010346 -1.66151217745874
"5496" "YHR058C" 0.195296095285894 0.248082923370935 -0.202901416434435 -1.36425175897322
"5497" "YGR219W" 0.457039624820254 0.522993392613976 0.204588159925051 0.766201358228106
"5498" "YPR068C" 0.178055992391587 0.229074199061114 0.205417078890521 1.42258304566644
"5499" "YBR277C" 0.631222965097932 0.68950648451115 -0.150977471387323 -0.491385068014657
"5500" "YML122C" 0.712012675455434 0.761824036189412 0.130803203731674 0.377209320179857
"5501" "YNR020C" 0.132427881956277 0.175444148189138 -0.158365671171218 -1.60370160159515
"5502" "YJL133C-A" 0.0950794974068894 0.129883080400057 -0.154592869322534 -1.79797816482945
"5503" "YMR162C" 0.0939375023901483 0.128510903520776 0.149264408897122 1.80492439031303
"5504" "YOR189W" 0.182889102545654 0.234738181058205 0.178152589070558 1.40577593217701
"5505" "YGR126W" 0.389843964214683 0.455665394656504 0.231085941835683 0.889138513244948
"5506" "YDR334W" 0.0910987156066973 0.125019466645482 -0.139029685940759 -1.82252454733767
"5507" "YDL152W" 0.723112933414379 0.771713672169146 -0.107871264319387 -0.361956255982755
"5508" "YDR455C" 0.494808618251141 0.559944296938066 0.173929802198295 0.70210373477222
"5509" "YJL131C" 0.148375998211012 0.194524204468225 0.208076640362862 1.53508887830497
"5510" "YML078W" 0.0993701927462348 0.135264211599223 0.122604363701154 1.77252864633132
"5511" "YML057C-A" 0.370690048507075 0.436553428862877 0.201701657195457 0.92675089271204
"5512" "YOR102W" 0.53057993444586 0.594358549853565 -0.162145082307885 -0.644041806131443
"5513" "YJR114W" 0.21139377323711 0.265184672007128 0.182916577576793 1.31347774110114
"5514" "YDR117C" 0.13059985773308 0.173267951589903 -0.138593237480415 -1.61201463800793
"5515" "YMR075W" 0.125164360331421 0.16669895058798 0.138869165906852 1.63734283718284
"5516" "YDL155W" 0.114804889120252 0.15418878764621 -0.142440534100893 -1.68839199729126
"5517" "YCR017C" 0.0899941295586005 0.123737199573847 -0.120488094039407 -1.82950601053083
"5518" "YER137C" 0.498640565080016 0.563528983970631 -0.179924012836151 -0.695768675089407
"5519" "YGR202C" 0.105700562580226 0.143047803144361 -0.153182295092614 -1.73671167767092
"5520" "YBR232C" 0.816523848046451 0.849506840636114 -0.0957837488741653 -0.236698813883409
"5521" "YMR022W" 0.135691945999198 0.179296447329176 -0.166597661561414 -1.5891015850614
"5522" "YLR171W" 0.320577601489891 0.384035647124496 -0.229287489385647 -1.03207129949041
"5523" "YOR351C" 0.768068420506813 0.809511518737029 -0.129007482801055 -0.301046607067742
"5524" "YIL047C-A" 0.829055108850038 0.86049159481151 0.0881018483742447 0.220238208362681
"5525" "YNL310C" 0.199976710443943 0.25304596513042 -0.217819809895234 -1.34914780709831
"5526" "YML061C" 0.101937561354647 0.138355918336535 0.142787878076405 1.75776502534408
"5527" "YJR135W-A" 0.178222604894842 0.229236035634422 -0.173978995845877 -1.42199738920948
"5528" "YJR127C" 0.100319378547786 0.136385988042314 -0.149518647565048 -1.76703126634937
"5529" "YHL048W" 0.871884694329529 0.895567541262957 -0.0486450693654388 -0.16442876764467
"5530" "YDR489W" 0.244612803320089 0.302049256194794 -0.19168727145167 -1.21782080811599
"5531" "YGR056W" 0.113780027101752 0.153063733765096 -0.168670867458993 -1.69365917098597
"5532" "YCL005W-A" 0.540206635616092 0.603695218688157 -0.156781272717059 -0.628803077771968
"5533" "YML099W-A" 0.753179878312811 0.797169190086137 -0.0929067142559106 -0.321075459955415
"5534" "YOR061W" 0.103082694738315 0.13976517906281 -0.139792297071155 -1.75128624274693
"5535" "YNL294C" 0.114155762122148 0.153506062857779 0.132306376103511 1.69172329913012
"5536" "YLR422W" 0.103585777325745 0.14041818385102 0.138013705741827 1.7484601409174
"5537" "YPL132W" 0.158043286535348 0.206288743119363 -0.182044055428107 -1.49650915507239
"5538" "YGL176C" 0.167967805076953 0.217420930117417 0.200741508114125 1.4589252289374
"5539" "YBR180W" 0.434456788402239 0.500390195374551 -0.193868210561032 -0.806118521667567
"5540" "YJR161C" 0.136937211071208 0.180802429156877 0.142895158452319 1.58361129746284
"5541" "YDL185C-A" 0.551156203206108 0.613416788256951 -0.182941126887834 -0.611653508240722
"5542" "YNL224C" 0.129350165478295 0.17174929623686 0.14261443150891 1.61775583475606
"5543" "YMR016C" 0.112883008100524 0.151888243314198 0.149768982897331 1.69830363128281
"5544" "YNL211C" 0.639589806871826 0.696901485102513 -0.143040114639466 -0.479268566320641
"5545" "YMR312W" 0.154053071223406 0.20148244541054 -0.154426281352367 -1.51218352466775
"5546" "YLL033W" 0.293490958430815 0.355954365972264 0.185588450419779 1.0940594680156
"5547" "YGR286C" 0.0973170101715191 0.132773280613572 -0.134660105731395 -1.78458182058299
"5548" "YOR297C" 0.202753911840625 0.255966053890654 -0.209228161839715 -1.34032180627211
"5549" "YPL035C" 0.614750648196483 0.673313032061174 -0.148120075376002 -0.51546639125597
"5550" "YGL042C" 0.288653315871509 0.350346937371319 -0.189939049355235 -1.1055744316912
"5551" "YOR337W" 0.126578533884982 0.168342502271915 -0.142553787120814 -1.63066257722172
"5552" "YHR187W" 0.137012047288837 0.180821628679356 0.146515751447172 1.58328272134627
"5553" "YOL090W" 0.102881087222767 0.139549672944504 -0.120064469220594 -1.75242222236323
"5554" "YGR114C" 0.892382187263209 0.912752387285164 -0.0449192515138037 -0.137923939198747
"5555" "YER134C" 0.257069606523815 0.315940140123764 -0.17258399863605 -1.1845894769358
"5556" "YCR066W" 0.201486446135894 0.254611614954803 0.156156621628272 1.3443375476927
"5557" "YLR298C" 0.171183553965417 0.221276982817972 0.158829391331573 1.44714727590685
"5558" "YKL194C" 0.148266699933996 0.194435429323727 -0.155296585468361 -1.53553713413987
"5559" "YJL184W" 0.198901194472062 0.251915675046303 0.215843910407733 1.35259265915428
"5560" "YNL050C" 0.142983541763719 0.187944209406921 0.167832200146063 1.55754846808911
"5561" "YLR039C" 0.110874903220377 0.149524555115998 0.140516496575835 1.70881976301498
"5562" "YJL001W" 0.102678513991756 0.139303782358786 0.127580683188053 1.75356563467702
